Id,Expected
64650,689303.8
64651,392812.88
64652,1095676.5
64653,392812.88
64654,389772.03
64658,901487.8
64656,578599.56
64657,1438426.1
64649,2463904.2
64659,447269.4
64655,901487.8
64648,2382087.0
64644,362510.25
64646,1536341.0
64645,435450.16
64660,597102.75
64643,2879482.8
64642,349784.06
64641,459207.16
64640,1319691.8
64639,387928.78
64638,985070.6
64637,357008.1
64636,1920847.8
64635,2339288.2
64634,606216.6
64647,2413640.8
64661,1294829.0
64665,435466.6
64690,3026566.0
64633,280775.5
64689,1262322.8
64688,2736186.2
64687,8093517.0
64686,5473664.5
64685,1462483.1
64684,915917.3
64683,2113448.0
64682,2680235.8
64681,992145.3
64680,2413640.8
64679,2269168.5
64662,1025952.7
64678,1561612.0
64676,4118229.5
64675,3606438.8
64674,1617719.0
64673,2465523.2
64672,1475290.8
64671,1215496.9
64670,3244390.8
64669,3319559.0
64668,2279364.2
64667,792734.25
64666,2483712.2
64664,362510.25
64677,1057563.5
64632,916026.94
64663,885964.3
64630,1261021.6
64599,901487.8
64598,2429198.8
64597,1152360.6
64596,1152360.6
64595,1152360.6
64594,400788.3
64593,292578.38
64592,375811.34
64591,375811.34
64590,1977306.8
64589,1152360.6
64587,549273.44
64600,2684457.0
64586,856772.3
64584,375811.34
64583,528948.44
64582,374995.2
64581,372937.06
64580,851706.75
64579,1530784.5
64578,1719556.2
64577,735090.75
64576,1040253.4
64575,971121.5
64574,765835.25
64631,435466.6
64585,262695.0
64601,1045760.44
64588,969642.06
64603,1570563.8
64629,1168966.8
64602,3842747.5
64628,1065828.6
64627,1065828.6
64626,319162.25
64625,435466.6
64624,347417.88
64623,281629.88
64622,4602083.5
64620,1366608.8
64619,280775.5
64618,1134706.6
64617,1152360.6
64621,321286.5
64615,389772.03
64604,3216481.2
64616,1152360.6
64606,1076673.0
64607,1152360.6
64608,4122734.2
64609,1570563.8
64605,1923860.4
64611,1674665.5
64612,1152099.1
64613,692770.6
64614,1152360.6
64610,946054.6
64732,2088691.1
64731,363192.38
64730,521516.9
64729,457926.28
64722,447269.4
64726,410713.75
64725,292578.38
64724,322681.47
64723,504176.12
64733,809435.94
64727,357008.1
64734,428729.0
64748,924076.2
64736,1082635.1
64737,435466.6
64738,334484.22
64739,588988.06
64740,611946.75
64741,611946.75
64742,373070.72
64743,373070.72
64744,588440.3
64745,406400.72
64746,723431.2
64747,282665.78
64721,504299.72
64735,1754596.4
64720,280775.5
64728,347103.28
64718,347103.28
64719,394624.28
64691,840959.56
64692,757458.06
64693,729147.44
64694,416033.22
64695,1098447.8
64697,319162.25
64698,291202.4
64699,431137.12
64700,389094.06
64701,3941204.0
64702,305201.56
64703,304916.53
64696,784608.1
64705,466954.06
64717,330428.38
64704,1305889.6
64716,673594.75
64715,365275.84
64714,292578.38
64712,2438438.0
64713,798169.1
64711,280775.5
64710,2040657.6
64709,2040657.6
64708,477055.8
64707,972034.8
64706,304916.53
64851,280775.5
64848,517208.25
64849,334259.4
64850,372105.28
64847,280775.5
64852,280775.5
64859,517208.25
64854,369254.72
64855,280775.5
64856,280775.5
64857,369254.72
64858,437408.97
64860,280775.5
64846,831676.5
64853,377001.62
64845,377001.62
64831,355093.75
64843,322681.47
64827,250676.55
64828,293432.62
64829,387614.16
64830,1002917.9
64861,369254.72
64832,347103.28
64833,478380.2
64844,369254.72
64834,876128.7
64836,1899642.5
64837,280775.5
64838,250676.55
64839,355093.75
64840,2707407.0
64841,681502.0
64842,1330065.4
64835,1314636.9
64862,13953336.0
64877,388709.3
64864,406327.44
64886,1454600.0
64887,363192.38
64888,699883.2
64889,437408.97
64890,428729.0
64891,280775.5
64892,460584.4
64893,280775.5
64894,272051.9
64895,292578.38
64896,333089.25
64900,367248.28
64898,1593697.8
64899,1404723.8
64826,1134259.9
64885,356676.75
64884,847872.7
64883,580463.1
64882,2208525.5
64865,470634.94
64866,369159.6
64867,380962.4
64868,388709.3
64869,407612.44
64870,376906.5
64871,2208525.5
64863,280775.5
64872,2281760.8
64874,526729.7
64875,304916.53
64876,534000.1
64878,606187.0
64879,1526159.9
64880,406327.44
64881,280775.5
64873,1171925.9
64825,1346580.0
64897,556583.8
64823,666936.4
64768,355093.75
64769,1109988.9
64770,406327.44
64771,351561.72
64772,487503.75
64773,587137.06
64774,293432.62
64775,588110.6
64777,480668.2
64778,369159.6
64779,406327.44
64780,374848.38
64781,280775.5
64782,935234.3
64783,439091.5
64767,446838.4
64766,1117606.9
64765,1156369.9
64764,590724.9
64824,1141286.2
64749,322681.47
64750,396999.62
64751,330428.38
64752,1342744.2
64753,470634.94
64754,322681.47
64784,322681.47
64755,729147.44
64757,624047.56
64758,1023291.1
64759,972034.8
64760,433124.28
64761,396999.62
