Id,Expected
64650,424500.0
64651,435200.0
64652,1481000.0
64653,435200.0
64654,170800.0
64658,774500.0
64656,415500.0
64657,631000.0
64649,2381500.0
64659,183700.0
64655,501800.0
64648,1803500.0
64644,220149.0
64646,1355000.0
64645,421000.0
64660,416800.0
64643,2264500.0
64642,286800.0
64641,367800.0
64640,369500.0
64639,455200.0
64638,731300.0
64637,125300.0
64636,2546500.0
64635,2015000.0
64634,219500.0
64647,3300500.0
64661,1200000.0
64665,168000.0
64690,2440500.0
64633,216250.0
64689,2003500.0
64688,2234500.0
64687,5990000.0
64686,2985000.0
64685,1222000.0
64684,607400.0
64683,1086900.0
64682,2577600.0
64681,598500.0
64680,2334000.0
64679,1628500.0
64662,1336000.0
64678,2714200.0
64676,4907500.0
64675,1995000.0
64674,2216000.0
64673,2309000.0
64672,2179000.0
64671,878500.0
64670,4532500.0
64669,3937500.0
64668,1162000.0
64667,583500.0
64666,1727000.0
64664,220149.0
64677,934300.0
64632,1013000.0
64663,1000500.0
64630,1449500.0
64599,546000.0
64598,1815500.0
64597,523300.0
64596,523300.0
64595,523300.0
64594,382040.0
64593,226700.0
64592,220500.0
64591,176800.0
64590,1142500.0
64589,523300.0
64587,470200.0
64600,1640500.0
64586,390000.0
64584,231400.0
64583,395700.0
64582,498700.0
64581,243000.0
64580,529000.0
64579,1730000.0
64578,2034500.0
64577,846000.0
64576,807000.0
64575,748500.0
64574,533500.0
64631,168000.0
64585,226600.0
64601,1079000.0
64588,940550.0
64603,1473500.0
64629,178950.0
64602,2898000.0
64628,454000.0
64627,454000.0
64626,143300.0
64625,168000.0
64624,250000.0
64623,220200.0
64622,1380600.0
64620,1249500.0
64619,301800.0
64618,656900.0
64617,523300.0
64621,239550.0
64615,173100.0
64604,2792500.0
64616,523300.0
64606,591900.0
64607,523300.0
64608,5339000.0
64609,1278000.0
64605,2006500.0
64611,484500.0
64612,563300.0
64613,318150.0
64614,523300.0
64610,771500.0
64732,1500000.0
64731,323850.0
64730,414700.0
64729,174950.0
64722,329450.0
64726,545000.0
64725,264250.0
64724,328000.0
64723,331200.0
64733,225300.0
64727,139100.0
64734,243990.0
64748,835500.0
64736,1697000.0
64737,178750.0
64738,267750.0
64739,299900.0
64740,964100.0
64741,964100.0
64742,347300.0
64743,347300.0
64744,746000.0
64745,213800.0
64746,768500.0
64747,151417.2
64721,565200.0
64735,853000.0
64720,176200.0
64728,179750.0
64718,187150.0
64719,377200.0
64691,1156000.0
64692,502800.0
64693,502300.0
64694,284600.0
64695,1859000.0
64697,146800.0
64698,311900.0
64699,198900.0
64700,193800.0
64701,5830000.0
64702,181650.0
64703,264000.0
64696,869900.0
64705,422000.0
64717,392600.0
64704,1424100.0
64716,566000.0
64715,335500.0
64714,297950.0
64712,2808000.0
64713,825500.0
64711,193090.0
64710,823000.0
64709,823000.0
64708,380300.0
64707,424000.0
64706,264000.0
64851,192700.0
64848,213550.0
64849,415000.0
64850,439080.0
64847,192700.0
64852,320685.0
64859,218300.0
64854,208750.0
64855,308585.0
64856,227550.0
64857,192700.0
64858,327680.0
64860,192700.0
64846,726000.0
64853,163350.0
64845,217700.0
64831,226750.0
64843,311900.0
64827,257085.0
